x,y,z
1055.5679811653913,-1479.635079458505,649.4964282456183
1055.5679811653913,-1469.6291936433197,648.1266436822107
1055.5679811653913,-1459.6233078281343,646.7899592282828
1055.5679811653913,-1449.6174220129487,645.4875091340213
1055.5679811653913,-1439.6115361977636,644.2185158752695
1055.5679811653913,-1429.605650382578,642.9796696992538
1055.5679811653913,-1419.5997645673926,641.765853363652
1055.5679811653913,-1409.5938787522073,640.5718205889774
1055.5679811653913,-1399.5879929370217,639.3934793940635
1055.5679811653913,-1389.5821071218365,638.2279102524021
1055.5679811653913,-1379.576221306651,637.0726081809778
1055.5679811653913,-1369.5703354914656,635.9247205947173
1055.5679811653913,-1359.5644496762802,634.7804870794928
1055.5679811653913,-1349.5585638610949,633.6350088924074
1055.5679811653913,-1339.5526780459095,632.4827367945194
1055.5679811653913,-1329.546792230724,631.3187923452712
1055.5679811653913,-1319.5409064155388,630.1404144710837
1055.5679811653913,-1309.5350206003532,628.9474289075979
1055.5679811653913,-1299.5291347851678,627.7414189279675
1055.5679811653913,-1289.5232489699824,626.524488390841
1055.5679811653913,-1279.5173631547968,625.2987314413174
1055.5679811653913,-1269.5114773396117,624.0666718702184
1055.5679811653913,-1259.505591524426,622.8320087399316
1055.5679811653913,-1249.4997057092407,621.5995807483446
1055.5679811653913,-1239.4938198940554,620.3737887488985
1055.5679811653913,-1229.48793407887,619.1559744704482
1055.5679811653913,-1219.4820482636846,617.9426303967764
1055.5679811653913,-1209.476162448499,616.7260609676898
1055.5679811653913,-1199.470276633314,615.4970751188714
1055.5679811653913,-1189.4643908181283,614.2476603182067
1055.5679811653913,-1179.458505002943,612.9720406990609
1055.5679811653913,-1169.4526191877576,611.6661075768616
1055.5679811653913,-1159.4467333725722,610.3261053735707
1055.5679811653913,-1149.4408475573869,608.9473963282408
1055.5679811653913,-1139.4349617422013,607.5239384067854
1055.5679811653913,-1129.4290759270161,606.0490800993625
1055.5679811653913,-1119.4231901118305,604.5176887511136
1055.5679811653913,-1109.4173042966452,602.9284271521074
1055.5679811653913,-1099.4114184814598,601.2845427263525
1055.5679811653913,-1089.4055326662742,599.5927235236111
1055.5679811653913,-1079.399646851089,597.8611074827152
1055.5679811653913,-1069.3937610359035,596.0977313842907
1055.5679811653913,-1059.3878752207181,594.30983090468
1055.5679811653913,-1049.3819894055327,592.5037013401368
1055.5679811653913,-1039.3761035903474,590.6847429403699
1055.5679811653913,-1029.370217775162,588.857511211792
1055.5679811653913,-1019.3643319599764,587.0258275897941
1055.5679811653913,-1009.3584461447911,585.1931516932513
1055.5679811653913,-999.3525603296057,583.3635256443016
1055.5679811653913,-989.3466745144203,581.5433780623689
1055.5679811653913,-979.340788699235,579.7439296812747
1055.5679811653913,-969.3349028840496,577.9826900131254
1055.5679811653913,-959.3290170688642,576.2815605134907
1055.5679811653913,-949.3231312536786,574.6604789723262
1055.5679811653913,-939.3172454384933,573.129486752078
1055.5679811653913,-929.3113596233079,571.6846449257108
1055.5679811653913,-919.3054738081225,570.3106345929057
1055.5679811653913,-909.2995879929372,568.9878032152919
1055.5679811653913,-899.2937021777518,567.6993802144926
1055.5679811653913,-889.2878163625662,566.4359231488421
1055.5679811653913,-879.2819305473809,565.1958015817243
1055.5679811653913,-869.2760447321955,563.9821422140177
1055.5679811653913,-859.2701589170101,562.7984301755829
1055.5679811653913,-849.2642731018248,561.6454840870915
1055.5679811653913,-839.2583872866394,560.5210006372359
1055.5679811653913,-829.2525014714538,559.4205884255005
1055.5679811653913,-819.2466156562684,558.338107129001
1055.5679811653913,-809.2407298410831,557.264064154879
1055.5679811653913,-799.2348440258977,556.1830959027724
1055.5679811653913,-789.2289582107123,555.0733505086553
1055.5679811653913,-779.223072395527,553.9103263896915
1055.5679811653913,-769.2171865803414,552.6746415763103
1055.5679811653913,-759.211300765156,551.3589331213997
1055.5679811653913,-749.2054149499706,549.9684823401346
1055.5679811653913,-739.1995291347853,548.515494091507
1055.5679811653913,-729.1936433195999,547.0123577429883
1055.5679811653913,-719.1877575044145,545.4683318622241
1055.5679811653913,-709.181871689229,543.889755750006
1055.5679811653913,-699.1759858740436,542.2818771163764
1055.5679811653913,-689.1701000588582,540.6508469056079
1055.5679811653913,-679.1642142436729,539.0050834603567
1055.5679811653913,-669.1583284284875,537.3554083795676
1055.5679811653913,-659.1524426133021,535.7134897990643
1055.5679811653913,-649.1465567981165,534.0890565526689
1055.5679811653913,-639.1406709829312,532.4876998182123
1055.5679811653913,-629.1347851677458,530.9108865623906
1055.5679811653913,-619.1288993525604,529.3577797541852
1055.5679811653913,-609.1230135373751,527.8269529814849
1055.5679811653913,-599.1171277221897,526.3167220339751
1055.5679811653913,-589.1112419070043,524.8243567747245
1055.5679811653913,-579.1053560918187,523.3452710273853
1055.5679811653913,-569.0994702766334,521.8733995058716
1055.5679811653913,-559.093584461448,520.4035344300408
1055.5679811653913,-549.0876986462627,518.9349108136614
1055.5679811653913,-539.0818128310773,517.4733765920785
1055.5679811653913,-529.0759270158919,516.029678683644
1055.5679811653913,-519.0700412007063,514.6145478546589
1055.5679811653913,-509.06415538552096,513.2337903707098
1055.5679811653913,-499.0582695703356,511.88542747657783
1055.5679811653913,-489.05238375515023,510.55826002595506
1055.5679811653913,-479.04649793996487,509.2313656898789
1055.5679811653913,-469.0406121247795,507.8769122203517
1055.5679811653913,-459.0347263095939,506.47029161942856
1055.5679811653913,-449.02884049440854,505.00876748922065
1055.5679811653913,-439.0229546792232,503.535332276281
1055.5679811653913,-429.0170688640378,502.16006323417076
1055.5679811653913,-419.01118304885244,501.0613111729948
1055.5679811653913,-409.0052972336671,500.4419960541825
1065.632725132431,-2100.0,713.5393644013894
1065.632725132431,-2089.9941141848144,712.6643180798224
1065.632725132431,-2079.9882283696293,711.084328874307
1065.632725132431,-2069.9823425544437,709.0493941274507
1065.632725132431,-2059.9764567392585,706.7941340722099
1065.632725132431,-2049.970570924073,704.4996852992638
1065.632725132431,-2039.9646851088876,702.2970680727551
1065.632725132431,-2029.9587992937022,700.2714308845257
1065.632725132431,-2019.9529134785168,698.4588636820788
1065.632725132431,-2009.9470276633315,696.8505021594473
1065.632725132431,-1999.941141848146,695.4089271264527
1065.632725132431,-1989.9352560329605,694.0886064453452
1065.632725132431,-1979.9293702177752,692.8529511639001
1065.632725132431,-1969.9234844025898,691.6854443119986
1065.632725132431,-1959.9175985874044,690.5926094566166
1065.632725132431,-1949.911712772219,689.5961099883607
1065.632725132431,-1939.9058269570335,688.7159896396802
1065.632725132431,-1929.899941141848,687.9546478649706
1065.632725132431,-1919.8940553266627,687.2926946040827
1065.632725132431,-1909.8881695114774,686.6990036780298
1065.632725132431,-1899.882283696292,686.1457705076613
1065.632725132431,-1889.8763978811066,685.616873475255
1065.632725132431,-1879.870512065921,685.1057801337367
1065.632725132431,-1869.8646262507357,684.6085306682479
1065.632725132431,-1859.8587404355503,684.1193095886777
1065.632725132431,-1849.852854620365,683.6308457025871
1065.632725132431,-1839.8469688051796,683.1366469578676
1065.632725132431,-1829.841082989994,682.6318519314666
1065.632725132431,-1819.8351971748089,682.1121921092729
1065.632725132431,-1809.8293113596233,681.5724826924406
1065.632725132431,-1799.823425544438,681.006438770717
1065.632725132431,-1789.8175397292525,680.408624187272
1065.632725132431,-1779.8116539140672,679.7772354232666
1065.632725132431,-1769.8057680988818,679.1151544055706
1065.632725132431,-1759.7998822836962,678.4281674126439
1065.632725132431,-1749.7939964685108,677.7219346471935
1065.632725132431,-1739.7881106533255,677.000014084314
1065.632725132431,-1729.78222483814,676.2636741152417
1065.632725132431,-1719.7763390229547,675.5124109921828
1065.632725132431,-1709.7704532077694,674.7436305696611
1065.632725132431,-1699.764567392584,673.9506920476442
1065.632725132431,-1689.7586815773984,673.120497426023
1065.632725132431,-1679.752795762213,672.2340474323901
1065.632725132431,-1669.7469099470277,671.272437007576
1065.632725132431,-1659.7410241318423,670.2249446306417
1065.632725132431,-1649.735138316657,669.0917860880365
1065.632725132431,-1639.7292525014714,667.8794444419494
1065.632725132431,-1629.7233666862862,666.5951595938251
1065.632725132431,-1619.7174808711006,665.2465684096641
1065.632725132431,-1609.7115950559153,663.844440175321
1065.632725132431,-1599.70570924073,662.4031654531059
1065.632725132431,-1589.6998234255445,660.9378907589319
1065.632725132431,-1579.6939376103592,659.4613843914925
1065.632725132431,-1569.6880517951736,657.9831798114149
1065.632725132431,-1559.6821659799882,656.5105959784858
1065.632725132431,-1549.6762801648028,655.0498882787424
1065.632725132431,-1539.6703943496175,653.6066954923012
1065.632725132431,-1529.6645085344321,652.1860152835532
1065.632725132431,-1519.6586227192465,650.7919292720329
1065.632725132431,-1509.6527369040614,649.4273337984907
1065.632725132431,-1499.6468510888758,648.0938511228272
1065.632725132431,-1489.6409652736904,646.7917396797991
1065.632725132431,-1479.635079458505,645.5199655192182
1065.632725132431,-1469.6291936433197,644.276736961629
1065.632725132431,-1459.6233078281343,643.059957535997
1065.632725132431,-1449.6174220129487,641.8670084367623
1065.632725132431,-1439.6115361977636,640.6942559203496
1065.632725132431,-1429.605650382578,639.5369872715011
1065.632725132431,-1419.5997645673926,638.3900759212471
1065.632725132431,-1409.5938787522073,637.249154019268
1065.632725132431,-1399.5879929370217,636.11150879497
1065.632725132431,-1389.5821071218365,634.9760135393498
1065.632725132431,-1379.576221306651,633.8422640241408
1065.632725132431,-1369.5703354914656,632.7095571462037
1065.632725132431,-1359.5644496762802,631.5760651763555
1065.632725132431,-1349.5585638610949,630.4383626159707
1065.632725132431,-1339.5526780459095,629.2916614317515
1065.632725132431,-1329.546792230724,628.1310521835284
1065.632725132431,-1319.5409064155388,626.9532828760771
1065.632725132431,-1309.5350206003532,625.7578453299949
1065.632725132431,-1299.5291347851678,624.5465530391937
1065.632725132431,-1289.5232489699824,623.3221630515926
1065.632725132431,-1279.5173631547968,622.0873190515738
1065.632725132431,-1269.5114773396117,620.844488840866
1065.632725132431,-1259.505591524426,619.5965316027241
1065.632725132431,-1249.4997057092407,618.3469549455868
1065.632725132431,-1239.4938198940554,617.099031790239
1065.632725132431,-1229.48793407887,615.8538148772928
1065.632725132431,-1219.4820482636846,614.6083610007443
1065.632725132431,-1209.476162448499,613.3557879028837
1065.632725132431,-1199.470276633314,612.0873620001374
1065.632725132431,-1189.4643908181283,610.79503796533
1065.632725132431,-1179.458505002943,609.4727565598721
1065.632725132431,-1169.4526191877576,608.1162029092902
1065.632725132431,-1159.4467333725722,606.721796026627
1065.632725132431,-1149.4408475573869,605.2856434735372
1065.632725132431,-1139.4349617422013,603.8029068795191
1065.632725132431,-1129.4290759270161,602.2681948119625
1065.632725132431,-1119.4231901118305,600.6774180172974
1065.632725132431,-1109.4173042966452,599.0302868386007
1065.632725132431,-1099.4114184814598,597.331553961202
1065.632725132431,-1089.4055326662742,595.5899224341746
1065.632725132431,-1079.399646851089,593.8155158917027
1065.632725132431,-1069.3937610359035,592.0176602532074
1065.632725132431,-1059.3878752207181,590.2038811971645
1065.632725132431,-1049.3819894055327,588.379877631211
1065.632725132431,-1039.3761035903474,586.5498692393692
1065.632725132431,-1029.370217775162,584.7169417964421
1065.632725132431,-1019.3643319599764,582.8833665884017
1065.632725132431,-1009.3584461447911,581.0510856376372
1065.632725132431,-999.3525603296057,579.222697866393
1065.632725132431,-989.3466745144203,577.4033248271643
1065.632725132431,-979.340788699235,575.6033000749999
1065.632725132431,-969.3349028840496,573.8403384546426
1065.632725132431,-959.3290170688642,572.1384173389313
1065.632725132431,-949.3231312536786,570.5214072703764
1065.632725132431,-939.3172454384933,569.0036739056396
1065.632725132431,-929.3113596233079,567.583819068587
1065.632725132431,-919.3054738081225,566.2460988150133
1065.632725132431,-909.2995879929372,564.967977019211
1065.632725132431,-899.2937021777518,563.7286301334058
1065.632725132431,-889.2878163625662,562.5145095930953
1065.632725132431,-879.2819305473809,561.3205988241467
1065.632725132431,-869.2760447321955,560.1476796155301
1065.632725132431,-859.2701589170101,558.9976744127765
1065.632725132431,-849.2642731018248,557.8701896995698
1065.632725132431,-839.2583872866394,556.7619729319271
1065.632725132431,-829.2525014714538,555.6680822808421
1065.632725132431,-819.2466156562684,554.5821781082217
1065.632725132431,-809.2407298410831,553.4947489370118
1065.632725132431,-799.2348440258977,552.3904843719379
1065.632725132431,-789.2289582107123,551.2472860539219
1065.632725132431,-779.223072395527,550.0393710850343
1065.632725132431,-769.2171865803414,548.7450336746506
1065.632725132431,-759.211300765156,547.3552781477464
1065.632725132431,-749.2054149499706,545.8767486970803
1065.632725132431,-739.1995291347853,544.3265113775873
1065.632725132431,-729.1936433195999,542.7235335252168
1065.632725132431,-719.1877575044145,541.0831253386533
1065.632725132431,-709.181871689229,539.4160415112269
1065.632725132431,-699.1759858740436,537.7303193082072
1065.632725132431,-689.1701000588582,536.0337275802378
1065.632725132431,-679.1642142436729,534.3356526241389
1065.632725132431,-669.1583284284875,532.6476558484111
1065.632725132431,-659.1524426133021,530.9819955815299
1065.632725132431,-649.1465567981165,529.3484190237668
1065.632725132431,-639.1406709829312,527.7513732493841
1065.632725132431,-629.1347851677458,526.1899518129957
1065.632725132431,-619.1288993525604,524.6604076935519
1065.632725132431,-609.1230135373751,523.1588439915105
1065.632725132431,-599.1171277221897,521.6822421283678
1065.632725132431,-589.1112419070043,520.2278987094176
1065.632725132431,-579.1053560918187,518.7923297093615
1065.632725132431,-569.0994702766334,517.370792380332
1065.632725132431,-559.093584461448,515.9584267774762
1065.632725132431,-549.0876986462627,514.5530469369638
1065.632725132431,-539.0818128310773,513.1576061059627
1065.632725132431,-529.0759270158919,511.7796357379949
1065.632725132431,-519.0700412007063,510.4273931980418
1065.632725132431,-509.06415538552096,509.10539263034644
1065.632725132431,-499.0582695703356,507.8115971785078
1065.632725132431,-489.05238375515023,506.53585363936577
1065.632725132431,-479.04649793996487,505.25869598622046
1065.632725132431,-469.0406121247795,503.95259562476963
1065.632725132431,-459.0347263095939,502.5905825811301
1065.632725132431,-449.02884049440854,501.1653063324939
1065.632725132431,-439.0229546792232,499.7157550541635
1065.632725132431,-429.0170688640378,498.3517012100882
1065.632725132431,-419.01118304885244,497.25538352885405
1065.632725132431,-409.0052972336671,496.63532999587403
1075.6974690994703,-2100.0,710.6158856877788
1075.6974690994703,-2089.9941141848144,709.7215315117745
1075.6974690994703,-2079.9882283696293,708.1096622263324
1075.6974690994703,-2069.9823425544437,706.0399524698767
1075.6974690994703,-2059.9764567392585,703.7537353316034
1075.6974690994703,-2049.970570924073,701.431795511726
1075.6974690994703,-2039.9646851088876,699.1993245062608
1075.6974690994703,-2029.9587992937022,697.1367297611441
1075.6974690994703,-2019.9529134785168,695.282041252077
1075.6974690994703,-2009.9470276633315,693.6343952036726
1075.6974690994703,-1999.941141848146,692.1645480037489
1075.6974690994703,-1989.9352560329605,690.829609479146
1075.6974690994703,-1979.9293702177752,689.5885701621353
1075.6974690994703,-1969.9234844025898,688.4158617754458
1075.6974690994703,-1959.9175985874044,687.3083786666557
1075.6974690994703,-1949.911712772219,686.2814266197263
1075.6974690994703,-1939.9058269570335,685.3542275099302
1075.6974690994703,-1929.899941141848,684.5332750061503
1075.6974690994703,-1919.8940553266627,683.8050352146029
1075.6974690994703,-1909.8881695114774,683.1428960193041
1075.6974690994703,-1899.882283696292,682.5214507337375
1075.6974690994703,-1889.8763978811066,681.9260416764919
1075.6974690994703,-1879.870512065921,681.3517067814041
1075.6974690994703,-1869.8646262507357,680.7958811131655
1075.6974690994703,-1859.8587404355503,680.2531144591754
1075.6974690994703,-1849.852854620365,679.7152567107981
1075.6974690994703,-1839.8469688051796,679.174260957796
1075.6974690994703,-1829.841082989994,678.6238278875433
1075.6974690994703,-1819.8351971748089,678.0590063722818
1075.6974690994703,-1809.8293113596233,677.4749481372914
1075.6974690994703,-1799.823425544438,676.8663519392113
1075.6974690994703,-1789.8175397292525,676.2285164371967
1075.6974690994703,-1779.8116539140672,675.5594082019797
1075.6974690994703,-1769.8057680988818,674.8608320135621
1075.6974690994703,-1759.7998822836962,674.137425484847
1075.6974690994703,-1749.7939964685108,673.3942926982531
1075.6974690994703,-1739.7881106533255,672.6350717262901
1075.6974690994703,-1729.78222483814,671.8613423030179
1075.6974690994703,-1719.7763390229547,671.0728053525032
1075.6974690994703,-1709.7704532077694,670.2670202873168
1075.6974690994703,-1699.764567392584,669.4377278221318
1075.6974690994703,-1689.7586815773984,668.5723461264234
1075.6974690994703,-1679.752795762213,667.6517700162527
1075.6974690994703,-1669.7469099470277,666.6557835791992
1075.6974690994703,-1659.7410241318423,665.5721227346097
1075.6974690994703,-1649.735138316657,664.4015938751702
1075.6974690994703,-1639.7292525014714,663.154836735619
1075.6974690994703,-1629.7233666862862,661.8454753628569
1075.6974690994703,-1619.7174808711006,660.4867602865507
1075.6974690994703,-1609.7115950559153,659.0923514039129
1075.6974690994703,-1599.70570924073,657.6770654854078
1075.6974690994703,-1589.6998234255445,656.2553221335095
1075.6974690994703,-1579.6939376103592,654.838802957201
1075.6974690994703,-1569.6880517951736,653.435623059954
1075.6974690994703,-1559.6821659799882,652.0512627833373
1075.6974690994703,-1549.6762801648028,650.6897693469678
1075.6974690994703,-1539.6703943496175,649.3542117899799
1075.6974690994703,-1529.6645085344321,648.0466303002898
1075.6974690994703,-1519.6586227192465,646.7678571403261
1075.6974690994703,-1509.6527369040614,645.5174604507744
1075.6974690994703,-1499.6468510888758,644.2939645520844
1075.6974690994703,-1489.6409652736904,643.0951016045606
1075.6974690994703,-1479.635079458505,641.9179854848697
1075.6974690994703,-1469.6291936433197,640.7594331732762
1075.6974690994703,-1459.6233078281343,639.6162756338542
1075.6974690994703,-1449.6174220129487,638.4853129429713
1075.6974690994703,-1439.6115361977636,637.3630686620274
1075.6974690994703,-1429.605650382578,636.2457531957953
1075.6974690994703,-1419.5997645673926,635.1296555197404
1075.6974690994703,-1409.5938787522073,634.011897688824
1075.6974690994703,-1399.5879929370217,632.8910953369901
1075.6974690994703,-1389.5821071218365,631.7673506668743
1075.6974690994703,-1379.576221306651,630.6415086328129
1075.6974690994703,-1369.5703354914656,629.5141215532246
1075.6974690994703,-1359.5644496762802,628.3845200604283
1075.6974690994703,-1349.5585638610949,627.2501730647978
1075.6974690994703,-1339.5526780459095,626.1066494301159
1075.6974690994703,-1329.546792230724,624.9486309953448
1075.6974690994703,-1319.5409064155388,623.7718529488407
1075.6974690994703,-1309.5350206003532,622.5748143025967
1075.6974690994703,-1299.5291347851678,621.3589756144369
1075.6974690994703,-1289.5232489699824,620.1274439200398
1075.6974690994703,-1279.5173631547968,618.8834014812644
1075.6974690994703,-1269.5114773396117,617.6293987677889
1075.6974690994703,-1259.505591524426,616.3675653570408
1075.6974690994703,-1249.4997057092407,615.0999878753344
1075.6974690994703,-1239.4938198940554,613.8283911190521
1075.6974690994703,-1229.48793407887,612.5528269121722
1075.6974690994703,-1219.4820482636846,611.270189390016
1075.6974690994703,-1209.476162448499,609.9740161290445
1075.6974690994703,-1199.470276633314,608.6561354581017
1075.6974690994703,-1189.4643908181283,607.3089978501827
1075.6974690994703,-1179.458505002943,605.9270637660163
1075.6974690994703,-1169.4526191877576,604.5067971892036
1075.6974690994703,-1159.4467333725722,603.0459018063734
1075.6974690994703,-1149.4408475573869,601.5423842828123
1075.6974690994703,-1139.4349617422013,599.9937021927083
1075.6974690994703,-1129.4290759270161,598.3966156954255
1075.6974690994703,-1119.4231901118305,596.7485544536344
1075.6974690994703,-1109.4173042966452,595.0501029314263
1075.6974690994703,-1099.4114184814598,593.3066372277664
1075.6974690994703,-1089.4055326662742,591.527506124343
1075.6974690994703,-1079.399646851089,589.7233280342349
1075.6974690994703,-1069.3937610359035,587.9034045428439
1075.6974690994703,-1059.3878752207181,586.0745726142915
1075.6974690994703,-1049.3819894055327,584.2413458685614
1075.6974690994703,-1039.3761035903474,582.4065590199062
1075.6974690994703,-1029.370217775162,580.571962487851
1075.6974690994703,-1019.3643319599764,578.738670628171
1075.6974690994703,-1009.3584461447911,576.907640455109
1075.6974690994703,-999.3525603296057,575.0805307093481
1075.6974690994703,-989.3466745144203,573.2614222533485
1075.6974690994703,-979.340788699235,571.4596011843695
1075.6974690994703,-969.3349028840496,569.6923701481904
1075.6974690994703,-959.3290170688642,567.9850098891663
1075.6974690994703,-949.3231312536786,566.3649657088412
1075.6974690994703,-939.3172454384933,564.8513314348043
1075.6974690994703,-929.3113596233079,563.4460905504386
1075.6974690994703,-919.3054738081225,562.1336612916981
1075.6974690994703,-909.2995879929372,560.8886854165175
1075.6974690994703,-899.2937021777518,559.6861137303356
1075.6974690994703,-889.2878163625662,558.508110270219
1075.6974690994703,-879.2819305473809,557.3459383419773
1075.6974690994703,-869.2760447321955,556.1974548170292
1075.6974690994703,-859.2701589170101,555.0624477137454
1075.6974690994703,-849.2642731018248,553.9390630451401
1075.6974690994703,-839.2583872866394,552.8232222545012
1075.6974690994703,-829.2525014714538,551.7098016307996
1075.6974690994703,-819.2466156562684,550.5928472246605
1075.6974690994703,-809.2407298410831,549.46376513151
1075.6974690994703,-799.2348440258977,548.3087789691059
1075.6974690994703,-789.2289582107123,547.1077249522323
1075.6974690994703,-779.223072395527,545.8363211045125
1075.6974690994703,-769.2171865803414,544.4732548893903
1075.6974690994703,-759.211300765156,543.0095137583282
1075.6974690994703,-749.2054149499706,541.4530657686788
1075.6974690994703,-739.1995291347853,539.8245188922624
1075.6974690994703,-729.1936433195999,538.1475438876871
1075.6974690994703,-719.1877575044145,536.4414744863662
1075.6974690994703,-709.181871689229,534.7193897936743
1075.6974690994703,-699.1759858740436,532.9900299568169
1075.6974690994703,-689.1701000588582,531.2608255071989
1075.6974690994703,-679.1642142436729,529.5404658618845
1075.6974690994703,-669.1583284284875,527.8400795718803
1075.6974690994703,-659.1524426133021,526.1720522861968
1075.6974690994703,-649.1465567981165,524.5464847983891
1075.6974690994703,-639.1406709829312,522.9675847791993
1075.6974690994703,-629.1347851677458,521.4330674297445
1075.6974690994703,-619.1288993525604,519.9369815393748
1075.6974690994703,-609.1230135373751,518.4732823124887
1075.6974690994703,-599.1171277221897,517.0376073590035
1075.6974690994703,-589.1112419070043,515.6270180903387
1075.6974690994703,-579.1053560918187,514.2388014473727
1075.6974690994703,-569.0994702766334,512.8694699226212
1075.6974690994703,-559.093584461448,511.5149886110722
1075.6974690994703,-549.0876986462627,510.1726298944866
1075.6974690994703,-539.0818128310773,508.8431051322167
1075.6974690994703,-529.0759270158919,507.5305869650299
1075.6974690994703,-519.0700412007063,506.23999213377573
1075.6974690994703,-509.06415538552096,504.97351598427446
1075.6974690994703,-499.0582695703356,503.72833218875064
1075.6974690994703,-489.05238375515023,502.4950908671063
1075.6974690994703,-479.04649793996487,501.2563065772518
1075.6974690994703,-469.0406121247795,499.98639947623496
1075.6974690994703,-459.0347263095939,498.6585514139915
1075.6974690994703,-449.02884049440854,497.2629642663695
1075.6974690994703,-439.0229546792232,495.83514675070296
1075.6974690994703,-429.0170688640378,494.4833055714844
1075.6974690994703,-419.01118304885244,493.3915294714542
1075.6974690994703,-409.0052972336671,492.77223773790615
1085.7622130665097,-2100.0,707.7305304712822
1085.7622130665097,-2089.9941141848144,706.8222154156803
1085.7622130665097,-2079.9882283696293,705.1878993279238
1085.7622130665097,-2069.9823425544437,703.0955650048813
1085.7622130665097,-2059.9764567392585,700.792371422127
1085.7622130665097,-2049.970570924073,698.4574999721441
1085.7622130665097,-2039.9646851088876,696.2076273699736
1085.7622130665097,-2029.9587992937022,694.1146772536886
1085.7622130665097,-2019.9529134785168,692.2157059959981
1085.7622130665097,-2009.9470276633315,690.5176612956301
1085.7622130665097,-1999.941141848146,689.0024243467183
1085.7622130665097,-1989.9352560329605,687.6344266069411
1085.7622130665097,-1979.9293702177752,686.3724523590316
1085.7622130665097,-1969.9234844025898,685.1841719953114
1085.7622130665097,-1959.9175985874044,684.0570609354846
1085.7622130665097,-1949.911712772219,682.9987758549343
1085.7622130665097,-1939.9058269570335,682.0257174036655
1085.7622130665097,-1929.899941141848,681.1466652034374
1085.7622130665097,-1919.8940553266627,680.3529655709774
1085.7622130665097,-1909.8881695114774,679.6222992302246
1085.7622130665097,-1899.882283696292,678.931634796042
1085.7622130665097,-1889.8763978811066,678.2676396543919
1085.7622130665097,-1879.870512065921,677.6268785360437
1085.7622130665097,-1869.8646262507357,677.0085722458823
1085.7622130665097,-1859.8587404355503,676.4084184081615
1085.7622130665097,-1849.852854620365,675.8181545164916
1085.7622130665097,-1839.8469688051796,675.228581650181
1085.7622130665097,-1829.841082989994,674.6319186223221
1085.7622130665097,-1819.8351971748089,674.0221106299414
1085.7622130665097,-1809.8293113596233,673.3940304881697
1085.7622130665097,-1799.823425544438,672.7428972560983
1085.7622130665097,-1789.8175397292525,672.0647567716653
1085.7622130665097,-1779.8116539140672,671.3578048859358
1085.7622130665097,-1769.8057680988818,670.6232698259846
1085.7622130665097,-1759.7998822836962,669.8647955669737
1085.7622130665097,-1749.7939964685108,669.0867404511639
1085.7622130665097,-1739.7881106533255,668.2926265874538
1085.7622130665097,-1729.78222483814,667.4844315034002
1085.7622130665097,-1719.7763390229547,666.6624053833751
1085.7622130665097,-1709.7704532077694,665.8246509950885
1085.7622130665097,-1699.764567392584,664.9656838694493
1085.7622130665097,-1689.7586815773984,664.0740967044501
1085.7622130665097,-1679.752795762213,663.131794808349
1085.7622130665097,-1669.7469099470277,662.118444704027
1085.7622130665097,-1659.7410241318423,661.0207030881911
1085.7622130665097,-1649.735138316657,659.8393386508559
1085.7622130665097,-1639.7292525014714,658.5879927137169
1085.7622130665097,-1629.7233666862862,657.2858400003205
1085.7622130665097,-1619.7174808711006,655.9514239350083
1085.7622130665097,-1609.7115950559153,654.6009048439341
1085.7622130665097,-1599.70570924073,653.2483953283011
1085.7622130665097,-1589.6998234255445,651.9055926814012
1085.7622130665097,-1579.6939376103592,650.5806381191185
1085.7622130665097,-1569.6880517951736,649.2778129485191
1085.7622130665097,-1559.6821659799882,647.9987307673858
1085.7622130665097,-1549.6762801648028,646.7438555444203
1085.7622130665097,-1539.6703943496175,645.5131409024613
1085.7622130665097,-1529.6645085344321,644.3059447297785
1085.7622130665097,-1519.6586227192465,643.1208264512236
1085.7622130665097,-1509.6527369040614,641.9555510860681
1085.7622130665097,-1499.6468510888758,640.8073819687783
1085.7622130665097,-1489.6409652736904,639.6734280920052
1085.7622130665097,-1479.635079458505,638.550835570006
1085.7622130665097,-1469.6291936433197,637.4369214391625
1085.7622130665097,-1459.6233078281343,636.3292774503353
1085.7622130665097,-1449.6174220129487,635.2257014335225
1085.7622130665097,-1439.6115361977636,634.1239873561811
1085.7622130665097,-1429.605650382578,633.0217959241489
1085.7622130665097,-1419.5997645673926,631.9168094987938
1085.7622130665097,-1409.5938787522073,630.807229374984
1085.7622130665097,-1399.5879929370217,629.6923505470372
1085.7622130665097,-1389.5821071218365,628.5727120128398
1085.7622130665097,-1379.576221306651,627.4495858521173
1085.7622130665097,-1369.5703354914656,626.3240605205301
1085.7622130665097,-1359.5644496762802,625.1960990356969
1085.7622130665097,-1349.5585638610949,624.0637731728616
1085.7622130665097,-1339.5526780459095,622.9229334285446
1085.7622130665097,-1329.546792230724,621.7678489795283
1085.7622130665097,-1319.5409064155388,620.5930651393928
1085.7622130665097,-1309.5350206003532,619.3956098076139
1085.7622130665097,-1299.5291347851678,618.1759607951866
1085.7622130665097,-1289.5232489699824,616.9370743933224
1085.7622130665097,-1279.5173631547968,615.6824305754885
1085.7622130665097,-1269.5114773396117,614.4146028773978
1085.7622130665097,-1259.505591524426,613.1349717778662
1085.7622130665097,-1249.4997057092407,611.8441096181061
1085.7622130665097,-1239.4938198940554,610.5419391321873
1085.7622130665097,-1229.48793407887,609.2271177335133
1085.7622130665097,-1219.4820482636846,607.8960763061832
